Species,PlantGeno,Isolate,PlantID,LeafID,LeafPos,Experiment,Replicate,AgarFlat,Lesion.Size,pixelsPERcm
Dm,LA3475,1.04.04,3,5,A,96a,96a127,127-4b.jpg,5147,93.0272
Dm,LA3475,1.02.17,1,2,A,96a,96a127,127-1b.jpg,2418,92.7
Dm,LA3475,1.01.02,4,1,A,96b,96b208a,208a-5a.jpg,10887,85.5249
Dm,LA3475,1.02.20,5,4,A,96b,96b208b,208b-7a.jpg,11061,87.0521
Dm,LA3475,1.01.15,3,5,A,96b,96b208b,208b-4a.jpg,8004,85.5888
Dm,LA3475,1.02.16,5,3,A,96a,96a127,127-7b.jpg,8309,92.7238
Dm,LA3475,1.02.18,4,3,A,96b,96b127,127-5b.jpg,6679,85.3383
Dm,LA3475,1.05.24,1,4,A,96b,96b208a,208a-2a.jpg,5755,87.1436
Dm,LA3475,MEAP6G,3,3,B,96a,96a208a,208a-4b.jpg,7384,92.7109
Dm,LA3475,1.05.11,6,1,A,96a,96a208a,208a-8b.jpg,6257,91.4142
Dm,LA3475,2.04.20,3,5,B,96b,96b127,127-4b.jpg,17482,86.4227
Dm,LA3475,Fd1,2,4,B,96a,96a127,127-2b.jpg,8106,93.6815
Dm,LA3475,1.03.16,2,1,A,96b,96b208b,208b-2a.jpg,9258,85.9851
Dm,LA3475,1.02.06,3,2,A,96a,96a208a,208a-3b.jpg,393,92.7904
Dm,LA3475,2.04.18,5,1,B,96b,96b208a,208a-6a.jpg,15002,85.7956
Dm,LA3475,2004,5,2,A,96a,96a208b,208b-7b.jpg,0.87446823,91.5386
Dm,LA3475,1.02.17,5,5,A,96a,96a208a,208a-8b.jpg,360,91.4142
Dm,LA3475,Rasp,5,5,B,96a,96a208b,208b-8b.jpg,0.907627587,92.4061
Dm,LA3475,1.03.20,5,3,A,96b,96b208b,208b-7a.jpg,5462,87.0521
Dm,LA3475,1.01.03,3,2,A,96b,96b208b,208b-3a.jpg,5264,86.4356
Dm,LA3475,1.01.15,4,4,A,96a,96a208a,208a-6b.jpg,3139,93.0568
Dm,LA3475,Gallo1,1,5,B,96b,96b208b,208b-2a.jpg,3350,85.9851
Dm,LA3475,1.02.18,3,2,A,96a,96a127,127-3b.jpg,11731,92.0014
Dm,LA3475,94.4,3,3,A,96a,96a208a,208a-4b.jpg,5029,92.7109
Dm,LA3475,1.01.15,5,1,A,96a,96a127,127-6b.jpg,6688,92.5569
Dm,LA3475,1.02.01,3,5,A,96a,96a208a,208a-4b.jpg,10431,92.7109
Dm,LA3475,1.03.16,2,2,A,96a,96a208b,208b-2b.jpg,0.894483988,91.6788
Dm,LA3475,2004,4,5,A,96a,96a208a,208a-6b.jpg,6454,93.0568
Dm,LA3475,1.05.24,5,1,A,96a,96a208a,208a-6b.jpg,416,93.0568
Dm,LA3475,1.03.20,5,5,A,96b,96b208a,208a-8a.jpg,9620,84.8443
Dm,LA3475,1.05.14,4,3,A,96a,96a208b,208b-5b.jpg,0.773400591,91.5341
Dm,LA3475,Rose,5,5,A,96a,96a127,127-8b.jpg,3728,91.8144
Dm,LA3475,FresaSD,4,2,B,96a,96a208a,208a-5b.jpg,2602,92.3857
Dm,LA3475,1.01.02,3,5,A,96a,96a127,127-4b.jpg,4960,93.0272
Dm,LA3475,1.02.15,2,4,A,96b,96b127,127-2b.jpg,8402,86.4574
Dm,LA3475,Apple517,4,5,B,96a,96a208b,208b-6b.jpg,0.871893659,93.0293
Dm,LA3475,2.04.08,5,5,B,96a,96a208a,208a-8b.jpg,10545,91.4142
Dm,LA3475,2.04.21,3,1,B,96a,96a208a,208a-3b.jpg,7151,92.7904
Dm,LA3475,Peachy,4,4,B,96a,96a208b,208b-6b.jpg,0.770746603,93.0293
Dm,LA3475,1.04.19,3,5,A,96b,96b208a,208a-4a.jpg,6566,85.0751
Dm,LA3475,1.02.16,1,1,A,96b,96b208b,208b-1a.jpg,7381,85.0742
Dm,LA3475,KGB1,3,3,B,96b,96b208a,208a-4a.jpg,6145,85.0751
Dm,LA3475,KatieTomato,5,4,B,96a,96a208a,208a-7b.jpg,4610,92.5054
Dm,LA3475,Ausubel,6,2,B,96a,96a127,127-8b.jpg,4082,91.8144
Dm,LA3475,Triple3,1,1,B,96a,96a208a,208a-1b.jpg,6998,92.3072
Dm,LA3475,1.01.15,4,2,A,96a,96a208b,208b-5b.jpg,0.856761932,91.5341
Dm,LA3475,BPA1,6,1,B,96a,96a208a,208a-8b.jpg,6414,91.4142
Dm,LA3475,2.04.14,5,4,B,96a,96a208b,208b-7b.jpg,0.717714496,91.5386
Dm,LA3475,Fd2,5,3,B,96a,96a208a,208a-7b.jpg,5548,92.5054
Dm,LA3475,1.03.04,5,5,A,96a,96a127,127-8b.jpg,7095,91.8144
Dm,LA3475,Gallo3,4,5,B,96b,96b208b,208b-6a.jpg,4001,86.7936
Dm,LA3475,Supersteak,2,3,B,96b,96b127,127-2b.jpg,4921,86.4574
Dm,LA3475,1.03.18,3,3,A,96b,96b208b,208b-4a.jpg,19419,85.5888
Dm,LA3475,Triple3,2,2,B,96a,96a127,127-2b.jpg,6212,93.6815
Dm,LA3475,1.04.25,4,3,A,96a,96a208b,208b-5b.jpg,0.835878169,91.5341
Dm,LA3475,1.05.04,4,4,A,96b,96b208b,208b-6a.jpg,765,86.7936
Dm,LA3475,2.04.03,5,5,A,96a,96a208a,208a-8b.jpg,11976,91.4142
Dm,LA3475,KatieTomato,5,3,B,96b,96b208b,208b-7a.jpg,10745,87.0521
Dm,LA3475,1.05.24,5,4,A,96a,96a127,127-7b.jpg,2522,92.7238
Dm,LA3475,1.04.19,2,3,A,96a,96a208a,208a-2b.jpg,9505,92.5976
Dm,LA3475,1.04.25,4,2,A,96b,96b208b,208b-5a.jpg,10616,86.764
Dm,LA3475,Gallo3,2,4,B,96b,96b127,127-2b.jpg,7292,86.4574
Dm,LA3475,Rasp,4,2,B,96a,96a127,127-5b.jpg,7647,91.5294
Dm,LA3475,Acacia,4,1,B,96a,96a127,127-5b.jpg,1932,91.5294
Dm,LA3475,1.02.16,3,2,A,96a,96a208b,208b-3b.jpg,0.988577123,92.0386
Dm,LA3475,Molly,1,2,B,96b,96b208b,208b-1a.jpg,10590,85.0742
Dm,LA3475,1.02.05,4,2,A,96b,96b208a,208a-5a.jpg,6244,85.5249
Dm,LA3475,1.04.03,4,3,A,96b,96b208b,208b-5a.jpg,15102,86.764
Dm,LA3475,KGB1,2,2,B,96a,96a208a,208a-2b.jpg,3405,92.5976
Dm,LA3475,KernB2,4,2,B,96a,96a208b,208b-5b.jpg,0.830520042,91.5341
Dm,LA3475,2.04.03,2,1,B,96b,96b208b,208b-2a.jpg,3186,85.9851
Dm,LA3475,PepperSub,4,2,B,96b,96b208b,208b-5a.jpg,7303,86.764
Dm,LA3475,1.01.03,6,2,A,96a,96a208a,208a-8b.jpg,13238,91.4142
Dm,LA3475,MEAP6G,3,2,B,96b,96b208b,208b-3a.jpg,6504,86.4356
Dm,LA3475,2.04.09,3,2,B,96a,96a127,127-3b.jpg,8088,92.0014
Dm,LA3475,NobleRot,3,2,B,96a,96a208a,208a-3b.jpg,2641,92.7904
Dm,LA3475,1.05.24,3,2,A,96a,96a208b,208b-3b.jpg,0.925439391,92.0386
Dm,LA3475,1.04.20,1,4,A,96b,96b208b,208b-2a.jpg,217,85.9851
Dm,LA3475,1.02.05,6,1,B,96a,96a127,127-8b.jpg,15175,91.8144
Dm,LA3475,1.02.05,4,5,A,96b,96b208b,208b-6a.jpg,5930,86.7936
Dm,LA3475,Rose,2,3,B,96a,96a208b,208b-2b.jpg,0.918080015,91.6788
Dm,LA3475,1.05.04,5,2,A,96a,96a127,127-7b.jpg,682,92.7238
Dm,LA3475,DavisNavel,5,5,B,96a,96a208a,208a-8b.jpg,581,91.4142
Dm,LA3475,NobleRot,4,2,B,96b,96b208a,208a-5a.jpg,552,85.5249
Dm,LA3475,2.04.11,3,3,B,96b,96b208a,208a-4a.jpg,11055,85.0751
Dm,LA3475,1.02.03,4,2,A,96a,96a208a,208a-5b.jpg,3771,92.3857
Dm,LA3475,KernB1,6,1,B,96b,96b127,127-8b.jpg,12655,87.0638
Dm,LA3475,1.02.01,3,3,A,96b,96b208b,208b-4a.jpg,15784,85.5888
Dm,LA3475,B05.10,2,5,B,96b,96b127,127-3b.jpg,11885,85.4437
Dm,LA3475,BPA1,5,2,B,96a,96a127,127-7b.jpg,4105,92.7238
Dm,LA3475,1.05.17,3,2,A,96a,96a208a,208a-3b.jpg,4592,92.7904
Dm,LA3475,1.03.16,5,5,B,96a,96a127,127-8b.jpg,7779,91.8144
Dm,LA3475,1.04.19,5,5,A,96b,96b208b,208b-8a.jpg,9451,86.4653
Dm,LA3475,1.05.11,3,3,A,96a,96a127,127-4b.jpg,751,93.0272
Dm,LA3475,1.03.12,3,5,A,96b,96b208b,208b-4a.jpg,12165,85.5888
Dm,LA3475,Molly,3,3,B,96a,96a127,127-4b.jpg,1405,93.0272
Dm,LA3475,EsparatoFresa,5,2,B,96a,96a208a,208a-7b.jpg,3230,92.5054
Dm,LA3475,NobleRot,6,1,B,96b,96b208b,208b-8a.jpg,1842,86.4653
Dm,LA3475,94.4,5,3,A,96b,96b208a,208a-7a.jpg,10782,85.6421
Dm,LA3475,2.04.04,6,1,B,96a,96a208a,208a-8b.jpg,5721,91.4142
Dm,LA3475,1.03.18,1,2,A,96a,96a208a,208a-1b.jpg,4543,92.3072
Dm,LA3475,1.04.03,6,1,A,96a,96a127,127-8b.jpg,9044,91.8144
Dm,LA3475,Apple517,5,2,B,96a,96a208a,208a-7b.jpg,2738,92.5054
Dm,LA3475,1.03.12,4,5,A,96b,96b208a,208a-6a.jpg,13863,85.7956
Dm,LA3475,FresaSD,5,1,B,96a,96a208b,208b-6b.jpg,0.922773966,93.0293
Dm,LA3475,1.02.01,1,3,A,96a,96a208b,208b-1b.jpg,3144,92.3472
Dm,LA3475,1.01.03,5,3,A,96a,96a127,127-7b.jpg,4671,92.7238
Dm,LA3475,1.05.16,5,4,A,96b,96b127,127-7b.jpg,2687,85.5194
Dm,LA3475,1.02.06,1,3,A,96a,96a208b,208b-1b.jpg,2019,92.3472
Dm,LA3475,1.01.06,5,3,A,96a,96a208b,208b-7b.jpg,0.935538261,91.5386
Dm,LA3475,1.04.15,2,2,A,96a,96a208b,208b-2b.jpg,0.91746801,91.6788
Dm,LA3475,1.04.19,3,2,A,96b,96b127,127-3b.jpg,8711,85.4437
Dm,LA3475,Rasp,1,3,B,96b,96b208b,208b-1a.jpg,16224,85.0742
Dm,LA3475,1.05.22,1,1,A,96a,96a127,127-1b.jpg,7507,92.7
Dm,LA3475,1.04.15,2,1,A,96b,96b208b,208b-2a.jpg,734,85.9851
Dm,LA3475,1.04.21,2,5,A,96b,96b208a,208a-3a.jpg,3518,86.2699
Dm,LA3475,1.04.17,3,5,A,96b,96b127,127-4b.jpg,14400,86.4227
Dm,LA3475,1.03.23,1,4,A,96b,96b208b,208b-2a.jpg,3215,85.9851
Dm,LA3475,94.4,3,3,A,96a,96a208b,208b-4b.jpg,0.888276937,93.1933
Dm,LA3475,KernB1,1,2,B,96b,96b208a,208a-1a.jpg,15472,87.4443
Dm,LA3475,1.03.16,5,2,A,96b,96b127,127-7b.jpg,6269,85.5194
Dm,LA3475,Mex03,3,5,B,96b,96b208b,208b-4a.jpg,5057,85.5888
Dm,LA3475,1.01.06,1,2,A,96a,96a208a,208a-1b.jpg,7135,92.3072
Dm,LA3475,1.01.06,2,2,A,96a,96a127,127-2b.jpg,4144,93.6815
Dm,LA3475,1.04.02,6,2,A,96b,96b208b,208b-8a.jpg,8381,86.4653
Dm,LA3475,DavisNavel,5,4,B,96b,96b208b,208b-7a.jpg,2412,87.0521
Dm,LA3475,1.02.04,5,5,A,96b,96b127,127-8b.jpg,5511,87.0638
Dm,LA3475,1.02.05,4,2,A,96a,96a208b,208b-5b.jpg,0.837264215,91.5341
Dm,LA3475,PepperSub,5,2,B,96a,96a208b,208b-7b.jpg,0.918007969,91.5386
Dm,LA3475,KernB1,3,4,B,96a,96a127,127-4b.jpg,5866,93.0272
Dm,LA3475,1.03.19,1,2,A,96a,96a208b,208b-1b.jpg,4741,92.3472
Dm,LA3475,1.05.22,2,5,A,96b,96b208b,208b-3a.jpg,2368,86.4356
Dm,LA3475,1.05.11,3,2,A,96b,96b208a,208a-3a.jpg,9329,86.2699
Dm,LA3475,1.03.22,1,3,A,96b,96b127,127-1b.jpg,1359,86.6692
Dm,LA3475,BMM,6,1,B,96a,96a208b,208b-8b.jpg,0.884168771,92.4061
Dm,LA3475,1.05.17,5,2,A,96a,96a127,127-7b.jpg,2804,92.7238
Dm,LA3475,1.05.14,3,3,A,96a,96a127,127-4b.jpg,580,93.0272
Dm,LA3475,KGB2,5,5,B,96b,96b127,127-8b.jpg,12177,87.0638
Dm,LA3475,1.05.17,1,2,A,96b,96b208b,208b-1a.jpg,15619,85.0742
Dm,LA3475,2.04.12,1,3,B,96b,96b127,127-1b.jpg,9634,86.6692
Dm,LA3475,1.03.04,2,4,A,96a,96a208b,208b-2b.jpg,0.953804513,91.6788
Dm,LA3475,Fd2,5,4,B,96b,96b208a,208a-7a.jpg,21006,85.6421
Dm,LA3475,2.04.09,2,5,B,96b,96b208b,208b-3a.jpg,2693,86.4356
Dm,LA3475,NobleRot,4,1,B,96a,96a208b,208b-5b.jpg,0.926908935,91.5341
Dm,LA3475,1.02.15,4,4,A,96a,96a208b,208b-6b.jpg,0,93.0293
Dm,LA3475,Rose,3,1,B,96b,96b127,127-3b.jpg,8689,85.4437
Dm,LA3475,Mex03,4,3,B,96a,96a208b,208b-5b.jpg,0.768316886,91.5341
Dm,LA3475,1.03.02,5,1,A,96a,96a208a,208a-6b.jpg,4593,93.0568
Dm,LA3475,94.4,3,5,A,96b,96b127,127-4b.jpg,26185,86.4227
Dm,LA3475,1.03.02,3,2,A,96b,96b208a,208a-3a.jpg,6999,86.2699
Dm,LA3475,Gallo2,2,2,B,96b,96b127,127-2b.jpg,13647,86.4574
Dm,LA3475,Molly,1,1,B,96b,96b208a,208a-1a.jpg,6709,87.4443
Dm,LA3475,2.04.21,4,1,B,96a,96a127,127-5b.jpg,5169,91.5294
Dm,LA3475,Fd1,2,4,B,96a,96a208a,208a-2b.jpg,7592,92.5976
Dm,LA3475,Acacia,2,5,B,96b,96b208b,208b-3a.jpg,2177,86.4356
Dm,LA3475,1.02.05,3,1,A,96a,96a208a,208a-3b.jpg,5548,92.7904
Dm,LA3475,1.02.15,6,1,A,96b,96b208b,208b-8a.jpg,1652,86.4653
Dm,LA3475,Fd1,3,1,B,96b,96b208b,208b-3a.jpg,4879,86.4356
Dm,LA3475,1.02.20,4,5,A,96b,96b127,127-6b.jpg,16965,85.8714
Dm,LA3475,1.03.18,3,1,A,96a,96a208b,208b-3b.jpg,0.943500668,92.0386
Dm,LA3475,B05.10,1,2,B,96b,96b208a,208a-1a.jpg,9592,87.4443
Dm,LA3475,1.03.18,3,1,A,96b,96b127,127-3b.jpg,13798,85.4437
Dm,LA3475,1.04.01,3,1,A,96a,96a208a,208a-3b.jpg,6381,92.7904
Dm,LA3475,1.04.15,5,2,A,96b,96b208a,208a-7a.jpg,1928,85.6421
Dm,LA3475,Gallo2,3,5,B,96a,96a127,127-4b.jpg,555,93.0272
Dm,LA3475,1.02.03,5,5,A,96b,96b208a,208a-8a.jpg,11918,84.8443
Dm,LA3475,1.03.02,4,4,A,96b,96b208b,208b-6a.jpg,2975,86.7936
Dm,LA3475,Gallo1,3,3,B,96a,96a127,127-4b.jpg,1452,93.0272
Dm,LA3475,2004,4,4,A,96b,96b208a,208a-6a.jpg,16812,85.7956
Dm,LA3475,1.03.02,6,2,A,96b,96b127,127-8b.jpg,10483,87.0638
Dm,LA3475,1.04.12,3,5,A,96a,96a208a,208a-4b.jpg,1788,92.7109
Dm,LA3475,KGB2,1,3,B,96b,96b208a,208a-1a.jpg,16676,87.4443
Dm,LA3475,1.04.19,5,1,A,96a,96a208b,208b-6b.jpg,0.888622339,93.0293
Dm,LA3475,PepperSub,1,1,B,96b,96b208a,208a-1a.jpg,8197,87.4443
Dm,LA3475,Gallo2,1,1,B,96a,96a208a,208a-1b.jpg,378,92.3072
Dm,LA3475,2004,2,5,A,96b,96b127,127-3b.jpg,8141,85.4437
Dm,LA3475,DavisNavel,3,4,B,96a,96a208b,208b-4b.jpg,0.820879873,93.1933
Dm,LA3475,1.01.01,2,4,A,96a,96a127,127-2b.jpg,3280,93.6815
Dm,LA3475,1.03.23,4,2,A,96a,96a127,127-5b.jpg,7053,91.5294
Dm,LA3475,PhiloMenlo,4,1,B,96b,96b208a,208a-5a.jpg,13055,85.5249
Dm,LA3475,Fresa525,6,2,B,96b,96b208b,208b-8a.jpg,7294,86.4653
Dm,LA3475,1.05.04,2,5,A,96a,96a208a,208a-3b.jpg,1181,92.7904
Dm,LA3475,Apple404,2,2,B,96a,96a208b,208b-2b.jpg,0.807264984,91.6788
Dm,LA3475,1.05.14,5,3,A,96b,96b208b,208b-7a.jpg,12841,87.0521
Dm,LA3475,1.02.20,2,3,A,96a,96a208b,208b-2b.jpg,0.886610922,91.6788
Dm,LA3475,Navel,3,5,B,96b,96b208b,208b-4a.jpg,1674,85.5888
Dm,LA3475,2.04.17,5,2,B,96b,96b127,127-7b.jpg,5555,85.5194
Dm,LA3475,PhiloMenlo,3,5,B,96a,96a208b,208b-4b.jpg,0.967426644,93.1933
Dm,LA3475,Acacia,2,2,B,96a,96a208a,208a-2b.jpg,5835,92.5976
Dm,LA3475,1.03.04,1,3,A,96b,96b208a,208a-1a.jpg,13765,87.4443
Dm,LA3475,1.02.06,6,2,A,96b,96b208a,208a-8a.jpg,11895,84.8443
Dm,LA3475,1.02.01,6,2,A,96a,96a127,127-8b.jpg,5738,91.8144
Dm,LA3475,2.04.03,3,1,A,96a,96a127,127-3b.jpg,6220,92.0014
Dm,LA3475,KGB1,2,3,B,96a,96a127,127-2b.jpg,2931,93.6815
Dm,LA3475,Navel,5,5,B,96b,96b208a,208a-8a.jpg,3362,84.8443
Dm,LA3475,1.04.05,5,1,A,96a,96a127,127-6b.jpg,6245,92.5569
Dm,LA3475,1.02.03,2,3,A,96a,96a127,127-2b.jpg,2779,93.6815
Dm,LA3475,1.05.11,5,1,A,96b,96b208b,208b-6a.jpg,9954,86.7936
Dm,LA3475,1.01.03,2,4,A,96b,96b127,127-2b.jpg,19849,86.4574
Dm,LA3475,1.03.12,4,5,A,96a,96a127,127-6b.jpg,6750,92.5569
Dm,LA3475,Apple404,3,4,B,96a,96a127,127-4b.jpg,4858,93.0272
Dm,LA3475,1.04.17,4,5,A,96b,96b208b,208b-6a.jpg,2956,86.7936
Dm,LA3475,MEAP6G,1,5,B,96b,96b208a,208a-2a.jpg,6258,87.1436
Dm,LA3475,1.01.06,3,4,A,96b,96b127,127-4b.jpg,17169,86.4227
Dm,LA3475,Mex03,4,1,B,96b,96b208a,208a-5a.jpg,10101,85.5249
Dm,LA3475,EsparatoFresa,4,2,B,96a,96a208b,208b-5b.jpg,0.822908171,91.5341
Dm,LA3475,Apple404,4,3,B,96a,96a208a,208a-5b.jpg,9578,92.3857
Dm,LA3475,1.01.01,3,2,B,96b,96b208b,208b-3a.jpg,7706,86.4356
Dm,LA3475,1.04.20,5,2,A,96b,96b127,127-7b.jpg,11674,85.5194
Dm,LA3475,2.04.18,1,3,B,96a,96a127,127-1b.jpg,4969,92.7
Dm,LA3475,2.04.12,5,1,B,96a,96a127,127-6b.jpg,12598,92.5569
Dm,LA3475,Geranium,1,1,B,96b,96b208b,208b-1a.jpg,11301,85.0742
Dm,LA3475,Navel,3,1,B,96a,96a127,127-3b.jpg,992,92.0014
Dm,LA3475,2.04.04,6,2,A,96a,96a127,127-8b.jpg,3107,91.8144
Dm,LA3475,1.05.11,2,5,A,96a,96a208b,208b-3b.jpg,0.94899028,92.0386
Dm,LA3475,1.01.01,2,5,A,96b,96b208a,208a-3a.jpg,6692,86.2699
Dm,LA3475,1.02.18,4,3,A,96b,96b208a,208a-5a.jpg,3075,85.5249
Dm,LA3475,Fd1,4,1,B,96a,96a208b,208b-5b.jpg,0.920169517,91.5341
Dm,LA3475,Geranium,1,2,B,96b,96b127,127-1b.jpg,15735,86.6692
Dm,LA3475,PhiloMenlo,4,4,B,96a,96a208a,208a-6b.jpg,8515,93.0568
Dm,LA3475,Fd1,1,2,B,96b,96b127,127-1b.jpg,7288,86.6692
Dm,LA3475,1.01.04,5,1,A,96a,96a208b,208b-6b.jpg,0.899227529,93.0293
Dm,LA3475,94.4,6,1,A,96b,96b208b,208b-8a.jpg,2969,86.4653
Dm,LA3475,BPA1,3,2,B,96b,96b208a,208a-3a.jpg,12976,86.2699
Dm,LA3475,UKRazz,1,2,A,96b,96b208a,208a-1a.jpg,15333,87.4443
Dm,LA3475,94.1,5,1,B,96a,96a208a,208a-6b.jpg,2680,93.0568
Dm,LA3475,PepperSub,3,1,B,96a,96a208a,208a-3b.jpg,11153,92.7904
Dm,LA3475,EsparatoFresa,4,4,B,96b,96b127,127-6b.jpg,582,85.8714
Dm,LA3475,KGB2,3,5,B,96a,96a208a,208a-4b.jpg,4971,92.7109
Dm,LA3475,1.02.02,3,4,A,96a,96a208b,208b-4b.jpg,0,93.1933
Dm,LA3475,Fd1,2,5,B,96b,96b208a,208a-3a.jpg,4711,86.2699
Dm,LA3475,Grape,3,2,B,96b,96b127,127-3b.jpg,5436,85.4437
Dm,LA3475,1.04.21,2,3,A,96a,96a208a,208a-2b.jpg,5591,92.5976
Dm,LA3475,2.04.12,1,2,B,96b,96b208b,208b-1a.jpg,13712,85.0742
Dm,LA3475,2.04.12,4,1,B,96a,96a208a,208a-5b.jpg,6496,92.3857
Dm,LA3475,Pepper,1,2,B,96a,96a127,127-1b.jpg,2556,92.7
Dm,LA3475,2.04.11,5,2,B,96a,96a127,127-7b.jpg,5291,92.7238
Dm,LA3475,1.02.17,4,4,A,96b,96b127,127-6b.jpg,9775,85.8714
Dm,LA3475,2.04.20,3,5,B,96a,96a208b,208b-4b.jpg,0.95096611,93.1933
Dm,LA3475,Triple3,6,1,B,96a,96a208b,208b-8b.jpg,0,92.4061
Dm,LA3475,1.04.25,3,4,A,96a,96a127,127-4b.jpg,2040,93.0272
Dm,LA3475,1.03.23,5,4,A,96a,96a208a,208a-7b.jpg,3137,92.5054
Dm,LA3475,1.02.04,3,2,A,96b,96b208b,208b-3a.jpg,3847,86.4356
Dm,LA3475,1.02.04,1,1,A,96b,96b208a,208a-1a.jpg,8087,87.4443
Dm,LA3475,Fd2,5,3,B,96a,96a127,127-7b.jpg,8727,92.7238
Dm,LA3475,Supersteak,6,2,B,96b,96b208b,208b-8a.jpg,5523,86.4653
Dm,LA3475,EsparatoFresa,4,5,B,96b,96b208b,208b-6a.jpg,822,86.7936
Dm,LA3475,1.01.15,3,3,A,96b,96b208a,208a-4a.jpg,9994,85.0751
Dm,LA3475,94.1,5,3,B,96a,96a127,127-7b.jpg,4504,92.7238
Dm,LA3475,BPA1,5,2,B,96b,96b208b,208b-7a.jpg,11346,87.0521
Dm,LA3475,1.01.03,5,5,A,96a,96a208b,208b-8b.jpg,0.797618874,92.4061
Dm,LA3475,NobleRot,4,5,B,96a,96a127,127-6b.jpg,5199,92.5569
Dm,LA3475,1.01.15,1,2,A,96b,96b127,127-1b.jpg,15262,86.6692
Dm,LA3475,Grape,5,1,B,96a,96a208a,208a-6b.jpg,2730,93.0568
Dm,LA3475,1.03.23,5,2,A,96a,96a208b,208b-7b.jpg,0.784411832,91.5386
Dm,LA3475,1.04.04,3,3,A,96a,96a208b,208b-4b.jpg,0.874089488,93.1933
Dm,LA3475,2.04.08,3,1,B,96b,96b208b,208b-3a.jpg,13942,86.4356
Dm,LA3475,1.05.14,2,1,A,96b,96b208a,208a-2a.jpg,17080,87.1436
Dm,LA3475,MEAP6G,2,5,B,96a,96a127,127-3b.jpg,267,92.0014
Dm,LA3475,2.04.20,3,1,B,96a,96a127,127-3b.jpg,5927,92.0014
Dm,LA3475,1.05.14,2,5,A,96a,96a208a,208a-3b.jpg,3749,92.7904
Dm,LA3475,2.04.14,4,3,B,96a,96a127,127-5b.jpg,4453,91.5294
Dm,LA3475,1.02.03,5,1,A,96b,96b208b,208b-6a.jpg,7962,86.7936
Dm,LA3475,1.01.01,5,3,A,96a,96a208a,208a-7b.jpg,9258,92.5054
Dm,LA3475,1.02.15,2,4,A,96a,96a208a,208a-2b.jpg,3165,92.5976
Dm,LA3475,Mex03,5,4,B,96a,96a208a,208a-7b.jpg,1031,92.5054
Dm,LA3475,2.04.20,3,5,B,96a,96a208a,208a-4b.jpg,169,92.7109
Dm,LA3475,2.04.08,5,3,B,96a,96a208b,208b-7b.jpg,0.721832792,91.5386
Dm,LA3475,1.04.21,4,1,A,96a,96a127,127-5b.jpg,6401,91.5294
Dm,LA3475,1.01.03,6,1,A,96b,96b208a,208a-8a.jpg,13078,84.8443
Dm,LA3475,1.03.16,3,4,A,96b,96b208a,208a-4a.jpg,3720,85.0751
Dm,LA3475,94.4,2,2,A,96a,96a127,127-2b.jpg,9533,93.6815
Dm,LA3475,1.03.19,1,5,A,96b,96b208b,208b-2a.jpg,3072,85.9851
Dm,LA3475,2.04.21,1,3,B,96b,96b208a,208a-1a.jpg,7886,87.4443
Dm,LA3475,1.05.22,5,4,A,96b,96b208a,208a-7a.jpg,6906,85.6421
Dm,LA3475,1.01.02,3,4,A,96b,96b127,127-4b.jpg,14748,86.4227
Dm,LA3475,1.04.17,4,2,A,96a,96a208a,208a-5b.jpg,3769,92.3857
Dm,LA3475,KernB1,2,4,B,96a,96a208b,208b-2b.jpg,0.920083297,91.6788
Dm,LA3475,1.04.20,5,3,A,96b,96b208a,208a-7a.jpg,12935,85.6421
Dm,LA3475,1.04.12,6,2,B,96a,96a127,127-8b.jpg,711,91.8144
Dm,LA3475,1.04.01,1,1,A,96b,96b208b,208b-1a.jpg,9243,85.0742
Dm,LA3475,1.05.16,3,1,A,96b,96b208a,208a-3a.jpg,1432,86.2699
Dm,LA3475,1.04.05,3,4,A,96b,96b208a,208a-4a.jpg,4818,85.0751
Dm,LA3475,Peachy,6,1,B,96a,96a127,127-8b.jpg,4677,91.8144
Dm,LA3475,UKRazz,2,5,A,96b,96b208b,208b-3a.jpg,7167,86.4356
Dm,LA3475,2.04.14,4,5,B,96a,96a208a,208a-6b.jpg,3012,93.0568
Dm,LA3475,Apple517,5,3,B,96b,96b208b,208b-7a.jpg,11886,87.0521
Dm,LA3475,1.04.04,4,4,A,96b,96b208a,208a-6a.jpg,813,85.7956
Dm,LA3475,1.05.22,4,5,A,96a,96a208b,208b-6b.jpg,0.910501103,93.0293
Dm,LA3475,DavisNavel,3,4,B,96b,96b208a,208a-4a.jpg,6534,85.0751
Dm,LA3475,2.04.09,3,4,B,96a,96a208a,208a-4b.jpg,4302,92.7109
Dm,LA3475,Apple517,4,2,B,96a,96a127,127-5b.jpg,7163,91.5294
Dm,LA3475,2.04.21,5,4,B,96a,96a208b,208b-7b.jpg,0.430607589,91.5386
Dm,LA3475,2.04.09,2,2,B,96b,96b127,127-2b.jpg,8490,86.4574
Dm,LA3475,1.02.15,4,2,A,96a,96a127,127-5b.jpg,8467,91.5294
Dm,LA3475,Rasp,3,2,B,96a,96a208a,208a-3b.jpg,4828,92.7904
Dm,LA3475,1.04.04,3,3,A,96b,96b127,127-4b.jpg,10179,86.4227
Dm,LA3475,Triple3,2,5,B,96b,96b208a,208a-3a.jpg,8582,86.2699
Dm,LA3475,1.04.05,5,4,A,96a,96a208b,208b-7b.jpg,0.854667544,91.5386
Dm,LA3475,KernB2,5,1,B,96b,96b127,127-6b.jpg,13031,85.8714
